"id","partner_id","name","address","region","is_active"
"3129","dfc3b971-efeb-5196-88f2-6926c8c5ed74","Pizza 4P's Lê Thánh Tôn","8/15 Lê Thánh Tôn, Phường Bến Nghé, Quận 1, TP.HCM","TP. Hồ Chí Minh","true"
"3130","dfc3b971-efeb-5196-88f2-6926c8c5ed74","Pizza 4P's Saigon Pearl","92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, TP.HCM","TP. Hồ Chí Minh","true"
"3131","dfc3b971-efeb-5196-88f2-6926c8c5ed74","Pizza 4P's Tràng Tiền","43 Tràng Tiền, Phường Tràng Tiền, Quận Hoàn Kiếm, Hà Nội","Hà Nội","true"
"3132","dfc3b971-efeb-5196-88f2-6926c8c5ed74","Pizza 4P's Lotte Center","Tầng 1, Lotte Center, 54 Liễu Giai, Ba Đình, Hà Nội","Hà Nội","true"
"3133","74d940b2-99b8-55fb-aebd-ac799cc024dd","June Noodle House Tân Sơn Nhì","92 Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú, TP.HCM","TP. Hồ Chí Minh","true"
"3134","3aec6f70-a716-549a-9c54-2dbebaed5857","TOUS les JOURS Hai Bà Trưng","180 Hai Bà Trưng, Phường Đa Kao, Quận 1, TP.HCM","TP. Hồ Chí Minh","true"
"3135","3aec6f70-a716-549a-9c54-2dbebaed5857","TOUS les JOURS Phố Huế","123 Phố Huế, Phường Ngô Thì Nhậm, Quận Hai Bà Trưng, Hà Nội","Hà Nội","true"
"3136","8c07a31d-3a70-5d1a-95bd-d87b8fd73c17","Saga Coffee Capital Place","Tầng B1, Toà Nhà Capital Place, 29 Liễu Giai, Ba Đình, Hà Nội","Hà Nội","true"
"3137","8c07a31d-3a70-5d1a-95bd-d87b8fd73c17","Saga Coffee Hanoi Centre","175 Nguyễn Thái Học, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội","Hà Nội","true"
"3138","1d9ffc48-b20c-50c4-8710-b85ffd0fbfb2","BreadTalk Vincom Đồng Khởi","Tầng B2, Vincom Center, 72 Lê Thánh Tôn, Bến Nghé, Quận 1, TP.HCM","TP. Hồ Chí Minh","true"
"3139","1d9ffc48-b20c-50c4-8710-b85ffd0fbfb2","BreadTalk Times City","Tầng B1, Times City, 458 Minh Khai, Hai Bà Trưng, Hà Nội","Hà Nội","true"
"3140","dc50898a-9b60-576f-847a-298c82466558","Gong Cha Hồ Tùng Mậu","83 Hồ Tùng Mậu, Phường Bến Nghé, Quận 1, TP.HCM","TP. Hồ Chí Minh","true"
"3141","dc50898a-9b60-576f-847a-298c82466558","Gong Cha Lý Thường Kiệt","56 Lý Thường Kiệt, Phường Hàng Bài, Quận Hoàn Kiếm, Hà Nội","Hà Nội","true"
"3142","2babcfb5-7b6c-5897-b84e-8d2646a9194b","Hệ thống Toàn Quốc","Áp dụng tại toàn bộ hệ thống cửa hàng trên toàn quốc","Toàn Quốc","true"
"3143","0ce49726-b99a-5063-bd2a-0190ac7d127d","Chi nhánh Hà Nội","các cửa hàng Beard Papa's thuộc khu vực Hà Nội","Hà Nội","true"
"3144","963a493f-b1f9-57da-8276-f2c92a66ac40","Cộng Cà Phê Tràng Tiền","35A Tràng Tiền, Phường Tràng Tiền, Quận Hoàn Kiếm, Hà Nội","Hà Nội","true"
"3145","963a493f-b1f9-57da-8276-f2c92a66ac40","Cộng Cà Phê Bùi Viện","127 Bùi Viện, Phường Phạm Ngũ Lão, Quận 1, TP.HCM","TP. Hồ Chí Minh","true"
"3146","6bba4d0a-c960-536e-abde-dbddd28b822a","PNJ Next Hai Bà Trưng","196 Hai Bà Trưng, Phường Tân Định, Quận 1, TP.HCM","TP. Hồ Chí Minh","true"
"3147","6bba4d0a-c960-536e-abde-dbddd28b822a","PNJ Cầu Giấy","256 Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội","Hà Nội","true"
"3148","6bba4d0a-c960-536e-abde-dbddd28b822a","PNJ Đà Nẵng","70 Trần Phú, Phường Hải Châu 1, Quận Hải Châu, Đà Nẵng","Đà Nẵng","true"
"3149","72bcf95b-a65b-5c0c-8aed-e0d71130729e","Liti Florist Phố Huế","229 Phố Huế, Phường Phố Huế, Quận Hai Bà Trưng, Hà Nội","Hà Nội","true"
"3150","72bcf95b-a65b-5c0c-8aed-e0d71130729e","Liti Florist Nam Kỳ Khởi Nghĩa","162 Nam Kỳ Khởi Nghĩa, Phường 6, Quận 3, TP.HCM","TP. Hồ Chí Minh","true"
"3151","012eb927-57a1-542c-bf81-e9d2692aed37","Ninh Khương Đồng Khởi","83 Đồng Khởi, Phường Bến Nghé, Quận 1, TP.HCM","TP. Hồ Chí Minh","true"
"3152","012eb927-57a1-542c-bf81-e9d2692aed37","Ninh Khương Vincom Bà Triệu","Tầng 4, Vincom Center, 191 Bà Triệu, Hai Bà Trưng, Hà Nội","Hà Nội","true"
"3153","29d89526-6593-558a-9da2-0b24dce1769f","MARC Fashion Lê Văn Sỹ","223 Lê Văn Sỹ, Phường 13, Quận 3, TP.HCM","TP. Hồ Chí Minh","true"
"3154","29d89526-6593-558a-9da2-0b24dce1769f","MARC Fashion Cầu Giấy","215 Cầu Giấy, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội","Hà Nội","true"
"3155","ccbb17a7-82c7-594c-80f1-4ac87f462a17","Rabity Vincom Thảo Điền","Tầng 3, Vincom Thảo Điền, TP. Thủ Đức, TP.HCM","TP. Hồ Chí Minh","true"
"3156","ccbb17a7-82c7-594c-80f1-4ac87f462a17","Rabity Times City","Tầng B1, Times City, 458 Minh Khai, Hai Bà Trưng, Hà Nội","Hà Nội","true"
"3157","164c1daf-c1ac-5bbd-935f-980040853762","Dottie Nguyễn Trãi","170 Nguyễn Trãi, Phường Bến Thành, Quận 1, TP.HCM","TP. Hồ Chí Minh","true"
"3158","5d02a647-3591-5f2b-9be4-8a3d659b65c6","Hệ thống Toàn Quốc","Áp dụng tại toàn bộ hệ thống cửa hàng trên toàn quốc","Toàn Quốc","true"
"3159","cd27918b-fad9-5c31-85e4-b20a57459a6f","Soc&Brothers Phan Chu Trinh","21 Phan Chu Trinh, Phường Phan Chu Trinh, Quận Hoàn Kiếm, Hà Nội","Hà Nội","true"
"3160","cd27918b-fad9-5c31-85e4-b20a57459a6f","Soc&Brothers Nguyễn Đình Chiểu","557 Nguyễn Đình Chiểu, Phường 2, Quận 3, TP.HCM","TP. Hồ Chí Minh","true"
"3161","dfb435b2-058e-5322-aad0-5f749c41aee1","Showroom Hoa Yêu Thương Hồ Hảo Hớn","17 Hồ Hảo Hớn, Phường Cô Giang, Quận 1, TP.HCM","TP. Hồ Chí Minh","true"
"3162","dfb435b2-058e-5322-aad0-5f749c41aee1","Showroom Hoa Yêu Thương Trần Hưng Đạo","270F Trần Hưng Đạo, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM","TP. Hồ Chí Minh","true"
"3163","18b7d5d9-45c9-5633-ab52-706123876787","GS25 Landmark Plus","Tầng 1, Toà Landmark Plus, 208 Nguyễn Hữu Cảnh, Bình Thạnh, TP.HCM","TP. Hồ Chí Minh","true"
"3164","18b7d5d9-45c9-5633-ab52-706123876787","GS25 Masteri Thảo Điền","T1-A0108 Masteri Thảo Điền, 159 Xa Lộ Hà Nội, TP. Thủ Đức, TP.HCM","TP. Hồ Chí Minh","true"
"3165","6ea20d88-c2fa-5bf3-9dbe-83c82b30067a","Hệ thống Toàn Quốc","Áp dụng tại toàn bộ hệ thống cửa hàng trên toàn quốc","Toàn Quốc","true"
"3166","57316324-2bcf-55c6-b2b2-555e84b02f95","Lock&Lock Vincom Đồng Khởi","Tầng B2, Vincom Center, 72 Lê Thánh Tôn, Bến Nghé, Quận 1, TP.HCM","TP. Hồ Chí Minh","true"
"3167","57316324-2bcf-55c6-b2b2-555e84b02f95","Lock&Lock Royal City","Tầng B2, Royal City, 72A Nguyễn Trãi, Thanh Xuân, Hà Nội","Hà Nội","true"
"3168","a507fa92-c231-5d8e-8688-05ccda022792","K-Market Golden Palace","Tầng 1, Toà Golden Palace, Mễ Trì, Nam Từ Liêm, Hà Nội","Hà Nội","true"
"3169","a507fa92-c231-5d8e-8688-05ccda022792","K-Market Sky Garden","S55-1 Tòa nhà Sky Garden 3, Tân Phong, Quận 7, TP.HCM","TP. Hồ Chí Minh","true"
"3170","605fe23f-bc1c-58aa-a408-20c79f06c8d1","Trụ sở Be Group TP.HCM","Tầng 16, Sai Gon Tower, 29 Lê Duẩn, Bến Nghé, Quận 1, TP.HCM","TP. Hồ Chí Minh","true"
"3171","605fe23f-bc1c-58aa-a408-20c79f06c8d1","Chi nhánh Be Group Hà Nội","Tầng 8, Toyota Thanh Xuân, 315 Trường Chinh, Thanh Xuân, Hà Nội","Hà Nội","true"
"3172","36d7fd9c-ccb4-538a-92fc-ee2569002a34","Trụ sở Grab Vietnam Mapletree","Tòa nhà Mapletree Business Centre, 1060 Nguyễn Văn Linh, Quận 7, TP.HCM","TP. Hồ Chí Minh","true"
"3173","36d7fd9c-ccb4-538a-92fc-ee2569002a34","Trung tâm Grab Hà Nội","Tầng 1, Tòa nhà Kim Ánh, 78 Duy Tân, Cầu Giấy, Hà Nội","Hà Nội","true"
"3174","e396153a-2587-5475-a0ef-17e9045ed646","Extrim Điện Biên Phủ","127B Điện Biên Phủ, Phường 15, Quận Bình Thạnh, TP.HCM","TP. Hồ Chí Minh","true"
"3175","e396153a-2587-5475-a0ef-17e9045ed646","Extrim Lê Văn Sỹ","285 Lê Văn Sỹ, Phường 1, Quận Tân Bình, TP.HCM","TP. Hồ Chí Minh","true"
"3176","2616ca87-c4a5-5e56-af62-ff53f26a3187","Trụ sở Xanh SM Symphony","Tòa nhà Symphony, Chu Huy Mân, Vinhomes Riverside, Long Biên, Hà Nội","Hà Nội","true"
"3177","2616ca87-c4a5-5e56-af62-ff53f26a3187","Chi nhánh Xanh SM Central Park","Park 7, Vinhomes Central Park, 208 Nguyễn Hữu Cảnh, Bình Thạnh, TP.HCM","TP. Hồ Chí Minh","true"
"3178","d1f1e747-a812-59a2-b803-e762a74dc989","tiNiWorld Landmark 81","Tầng B1, Vincom Landmark 81, 720A Điện Biên Phủ, Bình Thạnh, TP.HCM","TP. Hồ Chí Minh","true"
"3179","d1f1e747-a812-59a2-b803-e762a74dc989","tiNiWorld Saigon Centre","Tầng 4, Saigon Centre, 65 Lê Lợi, Bến Nghé, Quận 1, TP.HCM","TP. Hồ Chí Minh","true"
"3180","d1f1e747-a812-59a2-b803-e762a74dc989","tiNiWorld Vincom Times City","Tầng B1, TTTM Times City, 458 Minh Khai, Hai Bà Trưng, Hà Nội","Hà Nội","true"
"3181","d1f1e747-a812-59a2-b803-e762a74dc989","tiNiWorld Vincom Metropolis","Tầng 3, Vincom Metropolis, 29 Liễu Giai, Ba Đình, Hà Nội","Hà Nội","true"
